ticker,series,side,frontier_bid,distance_c,multiplier,pool_reward,target,cumulative_ahead,guaranteed_capacity,rest_fraction,min_qty_for_1usd,modeled_reward,worst_one_fill_loss,reward_to_loss,fits_frontier,arithmetic_cover,scalable_candidate,reward_day_if_repeated
KXTRUTHSOCIAL-26AUG08-T240,KXTRUTHSOCIAL,yes,0.08,0.0,1.0,100.0,300.0,60.63,239,0.75,9,1.1124845488257107,0.72,1.5451174289245981,True,True,False,0.1624270688849862
KXEURUSDAW-26AUG07-1.1610,KXEURUSDAW,yes,0.03,0.0,1.0,120.0,1000.0,607.59,392,0.75,23,1.0261494608997397,0.69,1.4871731317387533,True,True,False,0.2411265791941108
KXLULUCC-26SEP07-T90,KXLULUCC,yes,0.02,1.0,0.5,145.0,1000.0,176.59,823,0.75,38,1.0258160605684499,0.76,1.3497579744321708,True,True,False,0.1999672943854467
KXCAC40-26AUG31-8750,KXCAC40,no,0.06,0.0,1.0,200.0,1000.0,272.42,727,0.75,14,1.044516289480229,0.84,1.2434717731907488,True,True,False,0.17867945192796614
KXFSLR-26OCTMWSOLD-3700,KXFSLR,no,0.03,0.0,1.0,100.0,1000.0,154.37,845,0.75,27,1.0023511941591388,0.8099999999999999,1.2374706100730108,True,True,False,0.20078701545083288
KXTOPMOVIE-26AUG06-MASTERS,KXTOPMOVIE,yes,0.03,0.0,1.0,100.0,1000.0,323.73,676,0.75,27,1.0023511941591388,0.8099999999999999,1.2374706100730108,True,True,False,0.20949554040102902
KXVOTEPRIMARY-SCRSENS26RFRYRFRY-40,KXVOTEPRIMARY,yes,0.03,0.0,1.0,100.0,1000.0,874.0,126,0.75,27,1.0023511941591388,0.8099999999999999,1.2374706100730108,True,True,False,0.2313958785554554
KXVOTEPRIMARY-FLPRIMARY25D26OLAROLAR-15,KXVOTEPRIMARY,no,0.03,0.0,1.0,90.0,1000.0,654.1,345,0.75,30,1.0012360939431397,0.8999999999999999,1.112484548825711,True,True,False,0.22920674193546073
KXSCRSENS1REXACT-26AUG11-NOR-FRY-GRA,KXSCRSENS1REXACT,yes,0.07,0.0,1.0,200.0,1000.0,805.01,194,0.75,14,1.044516289480229,0.9800000000000001,1.065832948449213,True,True,False,0.16149324824599992
KXTRUMPACT-26AUG02-T9,KXTRUMPACT,yes,0.03,2.0000000000000004,0.2499999999999999,100.0,300.0,127.27,172,0.75,33,1.0207237859573148,0.99,1.0310341272296109,True,True,False,0.14906304615507526
KXNETFLIXTOPVIEWSMOVIE-26AUG10-30,KXNETFLIXTOPVIEWSMOVIE,yes,0.03,0.0,1.0,80.0,1000.0,22.0,978,0.75,34,1.0071587262404345,1.02,0.9874105159219946,True,False,False,0.23997345432246253
KXTRUTHSOCIAL-26AUG08-B230,KXTRUTHSOCIAL,yes,0.13,0.0,1.0,100.0,300.0,260.18,39,0.75,9,1.1124845488257107,1.17,0.9508414947228297,True,False,False,0.1624270688849862
KXRAIN-26AUG07-DAL,KXRAIN,yes,0.04,0.0,1.0,100.0,1000.0,36.12,963,0.75,27,1.0023511941591388,1.08,0.928102957554758,True,False,False,0.5540955757862499
KXSGA-27FEBMARGIN-15,KXSGA,yes,0.04,0.0,1.0,100.0,1000.0,66.51,933,0.75,27,1.0023511941591388,1.08,0.928102957554758,True,False,False,0.20078701501234142
KXCMGCC-26SEP07-T103,KXCMGCC,yes,0.04,0.0,1.0,100.0,1000.0,501.0,499,0.75,27,1.0023511941591388,1.08,0.928102957554758,True,False,False,0.1959262375954378
KXTRUMPUFC-26OCT-DJT,KXTRUMPUFC,yes,0.03,2.0000000000000004,0.2499999999999999,285.0,1000.0,790.89,209,0.75,38,1.0117082892196547,1.14,0.8874634115961885,True,False,False,0.18463308561293745
KXGPT-ASTRA-26SEP18,KXGPT,no,0.05,0.0,1.0,115.0,1000.0,45.0,955,0.75,24,1.0257680872150645,1.2000000000000002,0.854806739345887,True,False,False,0.2435024754594594
KXALBUMRELEASEDATE-NEWDON-27OCT01,KXALBUMRELEASEDATE,no,0.06,0.0,1.0,135.0,1000.0,903.0,97,0.75,20,1.0049627791563276,1.2,0.837468982630273,True,False,False,0.2454177622487475
KXHSI-26AUG31-28500,KXHSI,yes,0.03,1.0000000000000002,0.4999999999999999,135.0,1000.0,166.0,834,0.75,40,1.0049627791563274,1.2,0.8374689826302728,True,False,False,0.16530531799091702
KXPOKEMON-26AUGPHAFLABO-412.28,KXPOKEMON,yes,0.16,0.0,1.0,345.0,1000.0,41.28,958,0.75,8,1.0319042871385842,1.28,0.8061752243270188,True,False,False,0.1867285030683468
KXCBDECISIONMEXICO-26DEC17-H25P,KXCBDECISIONMEXICO,yes,0.07,0.0,1.0,145.0,1000.0,0.01,999,0.75,19,1.0258160605684499,1.33,0.7712902711040976,True,False,False,0.22536645409419442
KXPOKEMON-26AUGMEGCHAYE-445.06,KXPOKEMON,yes,0.17,0.0,1.0,345.0,1000.0,3.72,996,0.75,8,1.0319042871385842,1.36,0.7587531523077824,True,False,False,0.186728503084341
KXTOPMODEL-26AUG31-CLAU5,KXTOPMODEL,yes,0.12,0.0,1.0,240.0,1000.0,144.37,855,0.75,12,1.0751617720258835,1.44,0.7466401194624191,True,False,False,0.19484713369556012
KXEURUSDAW-26AUG07-1.1450,KXEURUSDAW,no,0.03,1.0000000000000002,0.4999999999999999,120.0,1000.0,128.99,871,0.75,45,1.0040285094515027,1.3499999999999999,0.743724821815928,True,False,False,0.2359436534442225
KXSGA-27FEBMARGIN-14.5,KXSGA,yes,0.05,0.0,1.0,100.0,1000.0,43.0,957,0.75,27,1.0023511941591388,1.35,0.7424823660438065,True,False,False,0.20078701501003693
KXFSLR-26OCTMWSOLD-3800,KXFSLR,no,0.05,0.0,1.0,100.0,1000.0,276.87,723,0.75,27,1.0023511941591388,1.35,0.7424823660438065,True,False,False,0.20078701545313732
KXSENATEMND-26-PFLA,KXSENATEMND,no,0.28,0.0,1.0,500.0,1000.0,447.95,552,0.75,6,1.1224744325268146,1.6800000000000002,0.6681395431707229,True,False,False,0.09065000586706964
KXPRIMARYPLACE-SCRSENS26-1-RNOR,KXPRIMARYPLACE,yes,0.23,0.0,1.0,350.0,1000.0,928.0,72,0.75,8,1.0468594217347955,1.84,0.5689453378993453,True,False,False,0.160465563726489
KXMILLEROUT-26JUL-26NOV03,KXMILLEROUT,yes,0.27,0.0,1.0,200.0,500.0,242.98,257,0.75,7,1.044516289480229,1.8900000000000001,0.5526541214181105,True,False,False,0.074342430873585
KXSGFT-26SEP07-T120,KXSGFT,yes,0.07,0.0,1.0,100.0,1000.0,164.28,835,0.75,27,1.0023511941591388,1.8900000000000001,0.5303445471741475,True,False,False,0.19281659905097348
KXHOODA-27FEBECVOL-75000000000,KXHOODA,yes,0.07,0.0,1.0,100.0,1000.0,744.0,256,0.75,27,1.0023511941591388,1.8900000000000001,0.5303445471741475,True,False,False,0.20245964303255198
KXAMZNCC-26SEP07-T102,KXAMZNCC,no,0.07,0.0,1.0,100.0,1000.0,990.0,10,0.75,27,1.0023511941591388,1.8900000000000001,0.5303445471741475,False,False,False,0.19592623765734007
KXPOKEMON-26AUGCHAEX-368.43,KXPOKEMON,no,0.27,0.0,1.0,345.0,1000.0,572.5,427,0.75,8,1.0319042871385842,2.16,0.477733466267863,True,False,False,0.1867285030968246
KXDCGOLFVISITCOUNT-26AUG-4,KXDCGOLFVISITCOUNT,yes,0.16,0.0,1.0,200.0,1000.0,100.0,900,0.75,14,1.044516289480229,2.24,0.4663019149465307,True,False,False,0.19232021424224172
KXMAXSHIPSHORMUZ-26AUG31-AL60,KXMAXSHIPSHORMUZ,yes,0.1,0.0,1.0,125.0,1000.0,15.0,985,0.75,22,1.0228118026283164,2.2,0.4649144557401438,True,False,False,0.19038472869474138
KXEARNINGSMENTIONNBIS-26AUG06-NEO,KXEARNINGSMENTIONNBIS,yes,0.01,3.0,0.125,100.0,1000.0,9.44,990,0.75,216,1.0023511941591388,2.16,0.464051478777379,True,False,False,0.22578734407540502
KXEARNINGSMENTIONNBIS-26AUG06-UBER,KXEARNINGSMENTIONNBIS,yes,0.01,3.0,0.125,100.0,1000.0,345.0,655,0.75,216,1.0023511941591388,2.16,0.464051478777379,True,False,False,0.22578734407540502
KXTOPMOVIE-26AUG06-AVATARA,KXTOPMOVIE,yes,0.02,2.0,0.25,100.0,1000.0,842.1800000000001,157,0.75,108,1.0023511941591388,2.16,0.464051478777379,True,False,False,0.20957409143239233
KXHDCC-26SEP07-T92,KXHDCC,no,0.08,0.0,1.0,100.0,1000.0,873.7,126,0.75,27,1.0023511941591388,2.16,0.464051478777379,True,False,False,0.19592623755065697
KXEURUSD-26AUG0710-T1.16799,KXEURUSD,yes,0.02,0.0,1.0,25.0,1000.0,57.72,942,0.75,112,1.0076775431861804,2.24,0.4498560460652591,True,False,False,1.0494752623688088
KXLULUCC-26SEP07-T80,KXLULUCC,no,0.13,0.0,1.0,145.0,1000.0,25.0,975,0.75,19,1.0258160605684499,2.47,0.41531014597912946,True,False,False,0.19991732753451952
KXSGFT-26SEP07-T119,KXSGFT,yes,0.1,0.0,1.0,100.0,1000.0,165.29,834,0.75,27,1.0023511941591388,2.7,0.37124118302190323,True,False,False,0.19281659904884724
KXCOMEYDISMISS-27-27JAN01,KXCOMEYDISMISS,no,0.13,1.0000000000000009,0.4999999999999996,230.0,1000.0,722.0,278,0.75,24,1.0303633648581374,3.12,0.330244668223762,True,False,False,0.2321667553066452
KXWTIMAX-26AUG31-T94.50,KXWTIMAX,yes,0.09,0.0,1.0,80.0,1000.0,500.0,500,0.75,34,1.0071587262404345,3.06,0.32913683864066484,True,False,False,0.2399734542459702
KXESTPRES-27JAN01-MRUT,KXESTPRES,yes,0.12,0.0,1.0,100.0,1000.0,130.0,870,0.75,27,1.0023511941591388,3.2399999999999998,0.3093676525182527,True,False,False,0.1959262373346543
KXUSDJPY-26AUG0710-B159.375,KXUSDJPY,yes,0.03,0.0,1.0,25.0,1000.0,100.0,900,0.75,112,1.0076775431861804,3.36,0.29990403071017274,True,False,False,1.0494752623688088
KXUSDJPY-26AUG0710-B159.125,KXUSDJPY,yes,0.03,0.0,1.0,25.0,1000.0,109.0,891,0.75,112,1.0076775431861804,3.36,0.29990403071017274,True,False,False,1.0494752623688088
KXWTIMAX-26AUG31-T94.00,KXWTIMAX,yes,0.1,0.0,1.0,80.0,1000.0,600.0,400,0.75,34,1.0071587262404345,3.4000000000000004,0.29622315477659833,True,False,False,0.23997345424335645
KXFIFALEAVE-27JAN01-YES,KXFIFALEAVE,yes,0.26,0.0,1.0,200.0,1000.0,318.81,681,0.75,14,1.044516289480229,3.64,0.28695502458248046,True,False,False,0.14152878608457437
KXPOKEMON-26AUGSQU-26.82,KXPOKEMON,no,0.46,0.0,1.0,345.0,1000.0,9.95,990,0.75,8,1.0319042871385842,3.68,0.28040877367896305,True,False,False,0.186728503061325
KXPOKEMON-26AUGBLOWATPR-326.97,KXPOKEMON,yes,0.46,0.0,1.0,345.0,1000.0,187.12,812,0.75,8,1.0319042871385842,3.68,0.28040877367896305,True,False,False,0.1867285031093082
KXURBNCC-26SEP07-T110,KXURBNCC,yes,0.15,0.0,1.0,110.0,1000.0,47.53,952,0.75,25,1.021671826625387,3.75,0.2724458204334365,True,False,False,0.19955450106948938
KXRT-CLA-90,KXRT,yes,0.07,0.9999999999999996,0.5000000000000001,100.0,1000.0,878.41,121,0.75,54,1.002351194159139,3.7800000000000002,0.2651722735870738,True,False,False,0.19440589583701126
KXPLTR-26NOVCUST-1120,KXPLTR,yes,0.14,0.0,1.0,100.0,1000.0,922.05,77,0.75,27,1.0023511941591388,3.7800000000000002,0.26517227358707374,True,False,False,0.20078701534293886
KXSENATEMND-26-PFLA,KXSENATEMND,yes,0.71,0.0,1.0,500.0,1000.0,725.0,275,0.75,6,1.1224744325268146,4.26,0.2634916508278908,True,False,False,0.09065000586706964
KXPOKEMON-26AUGPERORDBO-174.86,KXPOKEMON,no,0.49,0.0,1.0,345.0,1000.0,168.48,831,0.75,8,1.0319042871385842,3.92,0.2632408895761694,True,False,False,0.186728503074198
KXPOKEMON-26AUGCELULTPR-1298.63,KXPOKEMON,yes,0.26,1.0000000000000009,0.4999999999999996,345.0,1000.0,98.0,902,0.75,16,1.0319042871385835,4.16,0.2480539151775441,True,False,False,0.1867751735612268
KXWENCC-26SEP07-T90.5,KXWENCC,yes,0.15,0.0,1.0,100.0,1000.0,861.0,139,0.75,27,1.0023511941591388,4.05,0.24749412201460216,True,False,False,0.19592623739041065
KXVOTEPRIMARY-SCRSENS26RNORRNOR-35,KXVOTEPRIMARY,yes,0.15,0.0,1.0,100.0,1000.0,890.0,110,0.75,27,1.0023511941591388,4.05,0.24749412201460216,True,False,False,0.2292067419901378
KXALBUMRELEASEDATE-NEWDON-26DEC01,KXALBUMRELEASEDATE,yes,0.21,0.0,1.0,135.0,1000.0,757.88,242,0.75,20,1.0049627791563276,4.2,0.239276852180078,True,False,False,0.24541776223083753
KXPOKEMON-26AUGFIRPARIL-63.03,KXPOKEMON,yes,0.54,0.0,1.0,345.0,1000.0,22.82,977,0.75,8,1.0319042871385842,4.32,0.2388667331339315,True,False,False,0.18672850309370342
KXTRUTHSOCIAL-26AUG08-B189,KXTRUTHSOCIAL,yes,0.26,1.0000000000000009,0.4999999999999996,100.0,300.0,295.63,4,0.75,17,1.0513296227581932,4.42,0.23785738071452336,False,False,False,0.15353107251345202
KXSGA-27FEBMARGIN-13,KXSGA,yes,0.04,2.0,0.25,100.0,1000.0,280.0,720,0.75,108,1.0023511941591388,4.32,0.2320257393886895,True,False,False,0.20086230072349354
KXCAVAFT-26SEP07-T96,KXCAVAFT,no,0.16,0.0,1.0,100.0,1000.0,825.0,175,0.75,27,1.0023511941591388,4.32,0.2320257393886895,True,False,False,0.19281659915047183
KXEARNINGSMENTIONNBIS-26AUG06-GOOG,KXEARNINGSMENTIONNBIS,yes,0.02,3.0000000000000004,0.1249999999999999,100.0,1000.0,15.0,985,0.75,216,1.002351194159138,4.32,0.23202573938868937,True,False,False,0.22578734407540502
KXCBDECISIONMEXICO-26SEP24-HOLD,KXCBDECISIONMEXICO,no,0.03,3.0,0.125,145.0,1000.0,975.0,25,0.75,149,1.0057101183918569,4.47,0.22499107794001275,False,False,False,0.22304974483429468
KXEURUSD-26AUG0710-B1.163,KXEURUSD,yes,0.04,0.0,1.0,25.0,1000.0,4.0,996,0.75,112,1.0076775431861804,4.48,0.22492802303262954,True,False,False,1.0494752623688088
KXPOKEMON-26AUGCELULTPR-1298.63,KXPOKEMON,no,0.59,0.0,1.0,345.0,1000.0,3.0,997,0.75,8,1.0319042871385842,4.72,0.21862378964800513,True,False,False,0.1867285031030664
KXWTIMAX-26AUG31-T92.50,KXWTIMAX,yes,0.14,0.0,1.0,80.0,1000.0,469.0,531,0.75,34,1.0071587262404345,4.760000000000001,0.21158796769757024,True,False,False,0.23997345423354915
KXLULUCC-26SEP07-T86,KXLULUCC,yes,0.13,1.0000000000000009,0.4999999999999996,145.0,1000.0,998.9,1,0.75,38,1.0258160605684492,4.94,0.2076550729895646,False,False,False,0.19996729438096653
KXFSLR-26OCTMWSOLD-4000,KXFSLR,no,0.18,0.0,1.0,100.0,1000.0,934.0,66,0.75,27,1.0023511941591388,4.859999999999999,0.20624510167883517,True,False,False,0.20078701545728656
KXALBUMRELEASEDATE-NEWFUTURE-27OCT01,KXALBUMRELEASEDATE,no,0.25,0.0,1.0,135.0,1000.0,80.0,920,0.75,20,1.0049627791563276,5.0,0.20099255583126552,True,False,False,0.2454177622232595
KXCOSTFT-26SEP07-T93,KXCOSTFT,no,0.19,0.0,1.0,100.0,1000.0,813.25,186,0.75,27,1.0023511941591388,5.13,0.1953900963273175,True,False,False,0.19281659909221865
KXRUT-26AUG31-3200,KXRUT,yes,0.12,1.0000000000000009,0.4999999999999996,120.0,1000.0,132.09,867,0.75,45,1.004028509451502,5.3999999999999995,0.18593120545398187,True,False,False,0.1800002619819371
KXLOWCC-26SEP07-T102,KXLOWCC,yes,0.22,0.0,1.0,110.0,1000.0,874.0,126,0.75,25,1.021671826625387,5.5,0.18575851393188855,True,False,False,0.19955450120318996
KXCMGCC-26SEP07-T100.5,KXCMGCC,yes,0.2,0.0,1.0,100.0,1000.0,439.12,560,0.75,27,1.0023511941591388,5.4,0.18562059151095162,True,False,False,0.1959262375849018
KXLOW-26AUGCOMP-0.5,KXLOW,no,0.2,0.0,1.0,100.0,1000.0,929.13,70,0.75,27,1.0023511941591388,5.4,0.18562059151095162,True,False,False,0.2007870155204564
KXEURUSD-26AUG0710-B1.161,KXEURUSD,yes,0.05,0.0,1.0,25.0,1000.0,4.0,996,0.75,112,1.0076775431861804,5.6000000000000005,0.17994241842610362,True,False,False,1.0494752623688088
KXALBUMRELEASEDATE-NEWFUTURE-27FEB01,KXALBUMRELEASEDATE,yes,0.28,0.0,1.0,135.0,1000.0,71.0,929,0.75,20,1.0049627791563276,5.6000000000000005,0.1794576391350585,True,False,False,0.24541776220810502
KXISMPMI-26AUG-55,KXISMPMI,yes,0.26,0.0,1.0,125.0,1000.0,146.55,853,0.75,22,1.0228118026283164,5.720000000000001,0.1788132522077476,True,False,False,0.19038472871631346
KXGPT-ASTRA-26AUG21,KXGPT,no,0.06,2.0000000000000004,0.2499999999999999,115.0,1000.0,868.62,131,0.75,94,1.0045845982281143,5.64,0.1781178365652685,True,False,False,0.23851890708364698
KXRAIN-26AUG07-OKC,KXRAIN,yes,0.21,0.0,1.0,100.0,1000.0,117.27,882,0.75,27,1.0023511941591388,5.67,0.17678151572471584,True,False,False,0.5540955757862499
KXTRUTHSOCIAL-26AUG08-B189,KXTRUTHSOCIAL,no,0.72,0.0,1.0,100.0,300.0,29.48,270,0.75,9,1.1124845488257107,6.4799999999999995,0.17167971432495535,True,False,False,0.1624270688849862
KXPOKEMON-26AUGASCHERPO-426.2,KXPOKEMON,yes,0.38,1.0000000000000009,0.4999999999999996,345.0,1000.0,748.74,251,0.75,16,1.0319042871385835,6.08,0.16972109985831965,True,False,False,0.1867751735702016
KXAPRPOTUS-26AUG07-39.6,KXAPRPOTUS,no,0.95,0.0,1.0,125.0,300.0,81.94,218,0.75,7,1.084262701363073,6.6499999999999995,0.16304702276136437,True,False,False,0.16280297188472942
KXCBDECISIONINDIA-26OCT07-HOLD,KXCBDECISIONINDIA,no,0.47,0.0,1.0,200.0,1000.0,651.42,348,0.75,14,1.044516289480229,6.58,0.15874107742860621,True,False,False,0.20651403858928502
KXSCRSENS1REXACT-26AUG11-GRA-NOR-FRY,KXSCRSENS1REXACT,yes,0.48,0.0,1.0,200.0,1000.0,30.0,970,0.75,14,1.044516289480229,6.72,0.1554339716488436,True,False,False,0.1614932482408224
KXPRIMARYPLACE-SCRSENS26-1-RFRY,KXPRIMARYPLACE,no,0.86,0.0,1.0,350.0,1000.0,28.0,972,0.75,8,1.0468594217347955,6.88,0.15215979967075516,True,False,False,0.1604655637293288
KXPOKEMON-26AUGCHAEX-368.43,KXPOKEMON,yes,0.43,1.0000000000000009,0.4999999999999996,345.0,1000.0,964.4,35,0.75,16,1.0319042871385835,6.88,0.14998608824688714,True,False,False,0.1867751735549844
KXTGTFT-26SEP07-T92,KXTGTFT,no,0.25,0.0,1.0,100.0,1000.0,964.0,36,0.75,27,1.0023511941591388,6.75,0.1484964732087613,True,False,False,0.19281659896465786
KXWTIMIN-26AUG31-T66.00,KXWTIMIN,yes,0.1,0.9999999999999996,0.5000000000000001,80.0,1000.0,825.0,175,0.75,68,1.0071587262404347,6.800000000000001,0.1481115773882992,True,False,False,0.2400334325436579
KXALBUMRELEASEDATE-NEWFUTURE-27AUG01,KXALBUMRELEASEDATE,no,0.34,0.0,1.0,135.0,1000.0,58.0,942,0.75,20,1.0049627791563276,6.800000000000001,0.14778864399357758,True,False,False,0.24541776221912698
KXVOTEPRIMARY-SCRSENS26RNORRNOR-30,KXVOTEPRIMARY,yes,0.26,0.0,1.0,100.0,1000.0,749.0,251,0.75,27,1.0023511941591388,7.0200000000000005,0.1427850703930397,True,False,False,0.2292067419865333
KXUST10AM-26AUG31-T4.60,KXUST10AM,no,0.27,0.0,1.0,100.0,1000.0,963.0,37,0.75,27,1.0023511941591388,7.290000000000001,0.13749673445255675,True,False,False,0.1897996195367055
KXWTIMIN-26AUG31-T73.00,KXWTIMIN,no,0.22,0.0,1.0,80.0,1000.0,371.0,629,0.75,34,1.0071587262404345,7.48,0.13464688853481743,True,False,False,0.23997345412502114
KXCOSTFT-26SEP07-T94,KXCOSTFT,no,0.28,0.0,1.0,100.0,1000.0,898.25,101,0.75,27,1.0023511941591388,7.5600000000000005,0.13258613679353687,True,False,False,0.1928165990943449
KXALBUMRELEASEDATE-NEWTAT-27FEB01,KXALBUMRELEASEDATE,yes,0.39,0.0,1.0,135.0,1000.0,989.4,10,0.75,20,1.0049627791563276,7.800000000000001,0.12884138194311892,False,False,False,0.2454177621715965
KXUST5AM-26AUG31-T4.50,KXUST5AM,yes,0.29,0.0,1.0,100.0,1000.0,629.0,371,0.75,27,1.0023511941591388,7.829999999999999,0.12801420104203562,True,False,False,0.18979961945554147
KXTRUTHSOCIAL-26AUG08-B169,KXTRUTHSOCIAL,no,0.97,0.0,1.0,100.0,300.0,113.73,186,0.75,9,1.1124845488257107,8.73,0.1274323652721318,True,False,False,0.1624270688849862
KXPOKEMON-26AUGSQU-26.82,KXPOKEMON,yes,0.52,1.0000000000000009,0.4999999999999996,345.0,1000.0,132.70000000000002,867,0.75,16,1.0319042871385835,8.32,0.12402695758877205,True,False,False,0.1867751735194752
KXCOMEYDISMISS-27-26OCT01,KXCOMEYDISMISS,no,0.35,1.0000000000000009,0.4999999999999996,230.0,1000.0,820.18,179,0.75,24,1.0303633648581374,8.399999999999999,0.12266230534025448,True,False,False,0.2321667552855438
KXALBUMRELEASEDATE-NEWTAT-26DEC01,KXALBUMRELEASEDATE,yes,0.21,1.0000000000000009,0.4999999999999996,135.0,1000.0,862.0,138,0.75,40,1.004962779156327,8.4,0.11963842609003891,True,False,False,0.24547910125462497
KXSHEINCC-26SEP07-T92,KXSHEINCC,no,0.35,0.0,1.0,110.0,1000.0,57.31,942,0.75,25,1.021671826625387,8.75,0.1167624944714728,True,False,False,0.19955450111554687
KXCHINADATACENTER-26AUG-27JAN01,KXCHINADATACENTER,yes,0.74,0.0,1.0,230.0,1000.0,0.01,999,0.75,12,1.0303633648581383,8.879999999999999,0.11603191045699757,True,False,False,0.2365380092282067
KXEARNINGSMENTIONNBIS-26AUG06-ROBO,KXEARNINGSMENTIONNBIS,yes,0.02,4.0,0.0625,100.0,1000.0,152.63,847,0.75,431,1.0000541405953918,8.620000000000001,0.11601556155398975,True,False,False,0.22527172748785607
KXCMGCC-26SEP07-T102.5,KXCMGCC,yes,0.02,4.0,0.0625,100.0,1000.0,345.0,655,0.75,431,1.0000541405953918,8.620000000000001,0.11601556155398975,True,False,False,0.19556432960284667
KXRAIN-26AUG06-CHI,KXRAIN,yes,0.02,4.0,0.0625,100.0,1000.0,371.1,628,0.75,431,1.0000541405953918,8.620000000000001,0.11601556155398975,True,False,False,0.5530720701099747
KXEARNINGSMENTIONNBIS-26AUG06-CASH,KXEARNINGSMENTIONNBIS,no,0.01,5.0,0.03125,100.0,1000.0,811.74,188,0.75,862,1.0000541405953918,8.620000000000001,0.11601556155398975,False,False,False,0.22527524730357584
KXUST10AM-26AUG31-T4.76,KXUST10AM,yes,0.33,0.0,1.0,100.0,1000.0,913.0,87,0.75,27,1.0023511941591388,8.91,0.11249732818845552,True,False,False,0.18979961955277386
KXEURUSDAW-26AUG07-1.1590,KXEURUSDAW,yes,0.05,3.0,0.125,120.0,1000.0,741.16,258,0.75,180,1.004028509451503,9.0,0.1115587232723892,True,False,False,0.235987890139908
KXALBUMRELEASEDATE-NEWFUTURE-27JUN01,KXALBUMRELEASEDATE,no,0.48,0.0,1.0,135.0,1000.0,41.0,959,0.75,20,1.0049627791563276,9.6,0.10468362282878413,True,False,False,0.245417762214993
KXPOKEMON-26AUGMEGDRAEX-735.23,KXPOKEMON,yes,0.31,2.0000000000000018,0.2499999999999997,345.0,1000.0,15.0,985,0.75,32,1.031904287138583,9.92,0.10402260959058297,True,False,False,0.18679851751768078
KXRACE-26NOVSHIP-3325,KXRACE,yes,0.36,0.0,1.0,100.0,1000.0,173.55,826,0.75,27,1.0023511941591388,9.719999999999999,0.10312255083941758,True,False,False,0.20078701525902085
KXCOSTFT-26SEP07-T95,KXCOSTFT,no,0.36,0.0,1.0,100.0,1000.0,550.13,449,0.75,27,1.0023511941591388,9.719999999999999,0.10312255083941758,True,False,False,0.19281659909646914
KXTGTFT-26SEP07-T95,KXTGTFT,yes,0.36,0.0,1.0,100.0,1000.0,987.74,12,0.75,27,1.0023511941591388,9.719999999999999,0.10312255083941758,False,False,False,0.19281659897188508
KXCOSTFT-26SEP07-T96,KXCOSTFT,no,0.37,0.0,1.0,100.0,1000.0,825.0,175,0.75,27,1.0023511941591388,9.99,0.10033545487078466,True,False,False,0.19281659909859544
KXDCGOLFVISITCOUNT-26AUG-2,KXDCGOLFVISITCOUNT,yes,0.19,1.9999999999999991,0.2500000000000001,200.0,1000.0,163.0,837,0.75,54,1.007400037311113,10.26,0.0981871381394847,True,False,False,0.1855211708282724
KXUST10AM-26AUG31-T4.74,KXUST10AM,yes,0.38,0.0,1.0,100.0,1000.0,400.0,600,0.75,27,1.0023511941591388,10.26,0.09769504816365875,True,False,False,0.1897996195511255
KXHOODA-27FEBECVOL-65000000000,KXHOODA,yes,0.19,1.0000000000000009,0.4999999999999996,100.0,1000.0,923.0,77,0.75,54,1.002351194159138,10.26,0.09769504816365869,True,False,False,0.2025102452875839
KXAMZNCC-26SEP07-T106,KXAMZNCC,no,0.4,0.0,1.0,100.0,1000.0,195.0,805,0.75,27,1.0023511941591388,10.8,0.09281029575547581,True,False,False,0.19592623766568307
KXUST10AM-26AUG31-T4.66,KXUST10AM,no,0.4,0.0,1.0,100.0,1000.0,893.0,107,0.75,27,1.0023511941591388,10.8,0.09281029575547581,True,False,False,0.18979961954247268
