coin,wkey,ticker,day,hour,minute,secs,px,vol,frac_long,won,edge
XRP,26JUL251815,KXXRP15M-26JUL251815-15,2026-07-25,22,7,478.64845609664917,0.79,377.6800000000001,0.703346748570218,1,0.20999999999999996
XRP,26JUL251815,KXXRP15M-26JUL251815-15,2026-07-25,22,6,418.36914706230164,0.73,3187.350000000002,0.6218394591118009,1,0.27
XRP,26JUL251815,KXXRP15M-26JUL251815-15,2026-07-25,22,5,359.7581560611725,0.65,5576.8500000000095,0.6791109676609549,1,0.35
XRP,26JUL251815,KXXRP15M-26JUL251815-15,2026-07-25,22,4,294.567743062973,0.6799999999999999,7513.280000000016,0.6253367370842021,1,0.32000000000000006
XRP,26JUL251815,KXXRP15M-26JUL251815-15,2026-07-25,22,3,238.98195910453796,0.69,9941.24000000002,0.633417963956206,1,0.31000000000000005
XRP,26JUL251815,KXXRP15M-26JUL251815-15,2026-07-25,22,2,179.62893795967102,0.73,13642.380000000021,0.6075626100431152,1,0.27
XRP,26JUL251830,KXXRP15M-26JUL251830-30,2026-07-25,22,14,886.1572160720825,0.71,142.0,0.0,1,0.29000000000000004
XRP,26JUL251830,KXXRP15M-26JUL251830-30,2026-07-25,22,13,836.8064870834351,0.68,2090.94,0.29348044420212915,1,0.31999999999999995
XRP,26JUL251830,KXXRP15M-26JUL251830-30,2026-07-25,22,12,759.517627954483,0.6,2906.5600000000018,0.29127215677639523,1,0.4
XRP,26JUL251830,KXXRP15M-26JUL251830-30,2026-07-25,22,11,714.3559050559998,0.76,3252.3300000000013,0.3056793129848445,1,0.24
XRP,26JUL251830,KXXRP15M-26JUL251830-30,2026-07-25,22,10,658.0789139270782,0.8,3625.510000000003,0.31079765329567394,1,0.19999999999999996
XRP,26JUL251830,KXXRP15M-26JUL251830-30,2026-07-25,22,9,592.934492111206,0.77,7857.830000000003,0.6177901532611418,1,0.22999999999999998
XRP,26JUL251830,KXXRP15M-26JUL251830-30,2026-07-25,22,8,537.695839881897,0.83,8456.800000000005,0.6336332891873991,1,0.17000000000000004
XRP,26JUL251830,KXXRP15M-26JUL251830-30,2026-07-25,22,7,471.1382439136505,0.87,9006.190000000006,0.6169090370067695,1,0.13
XRP,26JUL251830,KXXRP15M-26JUL251830-30,2026-07-25,22,6,418.8690650463104,0.89,9422.03000000001,0.6217057258361517,1,0.10999999999999999
XRP,26JUL251830,KXXRP15M-26JUL251830-30,2026-07-25,22,5,359.5050950050354,0.941,11380.41000000001,0.5683951632674039,1,0.05900000000000005
XRP,26JUL251845,KXXRP15M-26JUL251845-45,2026-07-25,22,4,290.8830780982971,0.52,0.0,0.0,1,0.48
XRP,26JUL251845,KXXRP15M-26JUL251845-45,2026-07-25,22,3,239.17898607254028,0.62,3499.0600000000018,0.40316542157036434,0,-0.62
XRP,26JUL251845,KXXRP15M-26JUL251845-45,2026-07-25,22,2,178.56651902198792,0.6699999999999999,6634.130000000007,0.48255460776318765,0,-0.6699999999999999
XRP,26JUL251900,KXXRP15M-26JUL251900-00,2026-07-25,23,8,481.15528893470764,0.57,0.0,0.0,1,0.43000000000000005
XRP,26JUL251900,KXXRP15M-26JUL251900-00,2026-07-25,23,7,479.45154094696045,0.55,37.6,1.0,1,0.44999999999999996
XRP,26JUL251900,KXXRP15M-26JUL251900-00,2026-07-25,23,6,416.800607919693,0.69,1527.8099999999997,0.5399231579843043,1,0.31000000000000005
XRP,26JUL251900,KXXRP15M-26JUL251900-00,2026-07-25,23,5,356.76465010643005,0.73,4631.199999999999,0.6984021419934361,1,0.27
XRP,26JUL251900,KXXRP15M-26JUL251900-00,2026-07-25,23,4,298.76878690719604,0.78,6395.540000000001,0.6256109726465633,1,0.21999999999999997
XRP,26JUL251900,KXXRP15M-26JUL251900-00,2026-07-25,23,3,238.33959889411926,0.84,8854.230000000005,0.561633253258612,1,0.16000000000000003
XRP,26JUL251900,KXXRP15M-26JUL251900-00,2026-07-25,23,2,177.63154196739197,0.88,11059.600000000013,0.5871243082932471,1,0.12
XRP,26JUL251915,KXXRP15M-26JUL251915-15,2026-07-25,23,8,533.4860389232635,0.64,0.0,0.0,0,-0.64
XRP,26JUL251915,KXXRP15M-26JUL251915-15,2026-07-25,23,7,476.07811403274536,0.58,673.32,0.45875660904176313,0,-0.58
XRP,26JUL251915,KXXRP15M-26JUL251915-15,2026-07-25,23,6,405.2454650402069,0.57,905.2300000000001,0.5745280205030764,0,-0.57
XRP,26JUL251915,KXXRP15M-26JUL251915-15,2026-07-25,23,5,355.28182101249695,0.54,1464.0499999999997,0.4688091253714013,0,-0.54
XRP,26JUL251915,KXXRP15M-26JUL251915-15,2026-07-25,23,4,298.0509569644928,0.5700000000000001,2662.8800000000033,0.4537117707144138,1,0.42999999999999994
XRP,26JUL251915,KXXRP15M-26JUL251915-15,2026-07-25,23,3,232.7638659477234,0.64,3242.7700000000063,0.47656478874542346,1,0.36
XRP,26JUL251915,KXXRP15M-26JUL251915-15,2026-07-25,23,2,179.85256505012512,0.69,5307.36000000001,0.3611136233456928,1,0.31000000000000005
XRP,26JUL251930,KXXRP15M-26JUL251930-30,2026-07-25,23,14,882.1065011024475,0.64,60.47,0.0,1,0.36
XRP,26JUL251930,KXXRP15M-26JUL251930-30,2026-07-25,23,13,838.4381310939789,0.64,372.9200000000001,0.6451785905824304,1,0.36
XRP,26JUL251930,KXXRP15M-26JUL251930-30,2026-07-25,23,12,775.6285951137543,0.81,2351.05,0.7356670423853171,1,0.18999999999999995
XRP,26JUL251930,KXXRP15M-26JUL251930-30,2026-07-25,23,11,715.8919909000397,0.85,3835.0700000000024,0.7891772510019369,1,0.15000000000000002
XRP,26JUL251930,KXXRP15M-26JUL251930-30,2026-07-25,23,10,659.1977069377899,0.91,5171.4500000000035,0.709174409498303,1,0.08999999999999997
XRP,26JUL251930,KXXRP15M-26JUL251930-30,2026-07-25,23,9,598.5918769836426,0.909,6701.390000000006,0.7256524392700615,1,0.09099999999999997
XRP,26JUL251930,KXXRP15M-26JUL251930-30,2026-07-25,23,8,529.1930959224701,0.9359999999999999,7341.480000000007,0.726824836409007,1,0.06400000000000006
XRP,26JUL251930,KXXRP15M-26JUL251930-30,2026-07-25,23,7,479.1448531150818,0.947,8048.490000000008,0.7377495654464372,1,0.05300000000000005
XRP,26JUL251945,KXXRP15M-26JUL251945-45,2026-07-25,23,6,410.29067397117615,0.72,0.0,0.0,1,0.28
XRP,26JUL251945,KXXRP15M-26JUL251945-45,2026-07-25,23,5,340.4741721153259,0.78,1061.1999999999998,0.5317093856012063,1,0.21999999999999997
XRP,26JUL251945,KXXRP15M-26JUL251945-45,2026-07-25,23,4,299.9045989513397,0.73,5682.310000000004,0.3955433617666052,0,-0.73
XRP,26JUL251945,KXXRP15M-26JUL251945-45,2026-07-25,23,3,232.52024388313293,0.56,8854.120000000006,0.402303108609325,1,0.43999999999999995
XRP,26JUL251945,KXXRP15M-26JUL251945-45,2026-07-25,23,2,174.4575788974762,0.58,9501.890000000007,0.40230101590315154,1,0.42000000000000004
XRP,26JUL252000,KXXRP15M-26JUL252000-00,2026-07-26,0,14,894.4933071136475,0.5800000000000001,0.0,0.0,1,0.41999999999999993
XRP,26JUL252000,KXXRP15M-26JUL252000-00,2026-07-26,0,13,838.1600680351257,0.61,723.7700000000001,0.5337469085482958,1,0.39
XRP,26JUL252000,KXXRP15M-26JUL252000-00,2026-07-26,0,12,767.3653259277344,0.62,1542.3000000000004,0.6217986124619075,1,0.38
XRP,26JUL252000,KXXRP15M-26JUL252000-00,2026-07-26,0,11,718.8475420475006,0.55,1955.1100000000004,0.6444599025118791,1,0.44999999999999996
XRP,26JUL252000,KXXRP15M-26JUL252000-00,2026-07-26,0,10,648.945897102356,0.6,3112.000000000001,0.5865295629820051,0,-0.6
XRP,26JUL252000,KXXRP15M-26JUL252000-00,2026-07-26,0,9,596.0258181095123,0.55,4618.160000000004,0.5353322535382053,1,0.44999999999999996
XRP,26JUL252000,KXXRP15M-26JUL252000-00,2026-07-26,0,8,537.9195799827576,0.54,5687.9600000000055,0.45611959296478854,1,0.45999999999999996
XRP,26JUL252000,KXXRP15M-26JUL252000-00,2026-07-26,0,7,474.3009419441223,0.56,5847.140000000006,0.4620823171670252,1,0.43999999999999995
XRP,26JUL252000,KXXRP15M-26JUL252000-00,2026-07-26,0,6,417.3546619415283,0.74,6433.080000000009,0.44275525875630317,1,0.26
XRP,26JUL252000,KXXRP15M-26JUL252000-00,2026-07-26,0,5,351.9749529361725,0.79,8379.730000000012,0.4454355927935623,1,0.20999999999999996
XRP,26JUL252000,KXXRP15M-26JUL252000-00,2026-07-26,0,4,296.48110795021057,0.79,8991.330000000022,0.44400661526159024,1,0.20999999999999996
XRP,26JUL252000,KXXRP15M-26JUL252000-00,2026-07-26,0,3,239.4485890865326,0.84,9563.610000000024,0.4422995082400887,1,0.16000000000000003
XRP,26JUL252000,KXXRP15M-26JUL252000-00,2026-07-26,0,2,176.7450680732727,0.921,13756.46000000003,0.34992287259949106,1,0.07899999999999996
XRP,26JUL252015,KXXRP15M-26JUL252015-15,2026-07-26,0,14,871.5737600326538,0.56,0.0,0.0,0,-0.56
XRP,26JUL252015,KXXRP15M-26JUL252015-15,2026-07-26,0,13,835.4044749736786,0.64,1499.1,0.6462944433326664,0,-0.64
XRP,26JUL252015,KXXRP15M-26JUL252015-15,2026-07-26,0,12,779.5491650104523,0.6799999999999999,2256.52,0.5059161895307821,0,-0.6799999999999999
XRP,26JUL252015,KXXRP15M-26JUL252015-15,2026-07-26,0,11,719.7919149398804,0.52,3628.0500000000025,0.5982304543763174,0,-0.52
XRP,26JUL252015,KXXRP15M-26JUL252015-15,2026-07-26,0,10,651.2412889003754,0.5,4518.170000000004,0.5196993473021153,1,0.5
XRP,26JUL252015,KXXRP15M-26JUL252015-15,2026-07-26,0,9,598.0954930782318,0.54,5523.000000000007,0.4642495020822011,1,0.45999999999999996
XRP,26JUL252015,KXXRP15M-26JUL252015-15,2026-07-26,0,8,534.9575140476227,0.67,7068.810000000006,0.4054105287877306,1,0.32999999999999996
XRP,26JUL252015,KXXRP15M-26JUL252015-15,2026-07-26,0,7,478.8764588832855,0.85,9566.940000000004,0.4687392206912553,1,0.15000000000000002
XRP,26JUL252015,KXXRP15M-26JUL252015-15,2026-07-26,0,6,419.49229288101196,0.89,11118.460000000006,0.4993893039143908,1,0.10999999999999999
XRP,26JUL252015,KXXRP15M-26JUL252015-15,2026-07-26,0,5,357.04756808280945,0.92,13452.000000000015,0.5098587570621465,1,0.07999999999999996
XRP,26JUL252015,KXXRP15M-26JUL252015-15,2026-07-26,0,4,298.9492690563202,0.94,14110.250000000013,0.5089675944791905,1,0.06000000000000005
XRP,26JUL252030,KXXRP15M-26JUL252030-30,2026-07-26,0,14,879.7354159355164,0.52,123.03,0.0,1,0.48
XRP,26JUL252030,KXXRP15M-26JUL252030-30,2026-07-26,0,13,830.6586759090424,0.64,790.9200000000001,0.3613766246902341,1,0.36
XRP,26JUL252030,KXXRP15M-26JUL252030-30,2026-07-26,0,12,774.6272358894348,0.61,2265.27,0.5839436358579772,0,-0.61
XRP,26JUL252030,KXXRP15M-26JUL252030-30,2026-07-26,0,11,717.692962884903,0.62,2725.4400000000005,0.6239322824938357,0,-0.62
XRP,26JUL252030,KXXRP15M-26JUL252030-30,2026-07-26,0,10,649.8975119590759,0.58,3045.0200000000023,0.6028958758891563,1,0.42000000000000004
XRP,26JUL252030,KXXRP15M-26JUL252030-30,2026-07-26,0,9,581.9744830131531,0.6699999999999999,4008.310000000004,0.5043447238362296,0,-0.6699999999999999
XRP,26JUL252030,KXXRP15M-26JUL252030-30,2026-07-26,0,8,538.7725789546967,0.6,4641.280000000005,0.4900480039988965,1,0.4
XRP,26JUL252030,KXXRP15M-26JUL252030-30,2026-07-26,0,7,470.4493200778961,0.67,6180.72000000001,0.421633725520651,1,0.32999999999999996
XRP,26JUL252030,KXXRP15M-26JUL252030-30,2026-07-26,0,6,408.97810888290405,0.67,7328.790000000014,0.4224735597554301,1,0.32999999999999996
XRP,26JUL252030,KXXRP15M-26JUL252030-30,2026-07-26,0,5,359.6767590045929,0.62,8944.400000000014,0.4214648271544207,1,0.38
XRP,26JUL252030,KXXRP15M-26JUL252030-30,2026-07-26,0,4,297.37784695625305,0.84,13076.560000000023,0.3477413019937965,1,0.16000000000000003
XRP,26JUL252030,KXXRP15M-26JUL252030-30,2026-07-26,0,3,236.83234000205994,0.88,15259.040000000025,0.32256157661294554,1,0.12
XRP,26JUL252045,KXXRP15M-26JUL252045-45,2026-07-26,0,14,889.7527029514313,0.52,30.0,0.0,1,0.48
XRP,26JUL252045,KXXRP15M-26JUL252045-45,2026-07-26,0,13,838.8661959171295,0.5900000000000001,1353.97,0.08404174390865381,1,0.4099999999999999
XRP,26JUL252045,KXXRP15M-26JUL252045-45,2026-07-26,0,12,779.0933179855347,0.61,1534.9499999999998,0.15530799048828953,1,0.39
XRP,26JUL252045,KXXRP15M-26JUL252045-45,2026-07-26,0,11,718.6358549594879,0.53,2490.6800000000003,0.22137327958629766,1,0.47
XRP,26JUL252045,KXXRP15M-26JUL252045-45,2026-07-26,0,10,657.393364906311,0.74,2971.800000000001,0.20679386230567323,1,0.26
XRP,26JUL252045,KXXRP15M-26JUL252045-45,2026-07-26,0,9,589.905070066452,0.76,4506.910000000003,0.34325291607775593,1,0.24
XRP,26JUL252045,KXXRP15M-26JUL252045-45,2026-07-26,0,8,537.8958640098572,0.72,5547.780000000004,0.4210693286323535,1,0.28
XRP,26JUL252045,KXXRP15M-26JUL252045-45,2026-07-26,0,7,479.7776470184326,0.78,6118.660000000003,0.3961945916262711,1,0.21999999999999997
XRP,26JUL252045,KXXRP15M-26JUL252045-45,2026-07-26,0,6,419.76605701446533,0.8,6644.400000000002,0.40419300463548247,1,0.19999999999999996
XRP,26JUL252045,KXXRP15M-26JUL252045-45,2026-07-26,0,5,354.22060990333557,0.92,7029.230000000001,0.3916744792815145,1,0.07999999999999996
XRP,26JUL252100,KXXRP15M-26JUL252100-00,2026-07-26,1,10,623.4343609809875,0.6,44.41,0.0,1,0.4
XRP,26JUL252100,KXXRP15M-26JUL252100-00,2026-07-26,1,9,592.4787290096283,0.51,1034.1800000000003,0.47887214991587523,0,-0.51
XRP,26JUL252100,KXXRP15M-26JUL252100-00,2026-07-26,1,8,528.1644949913025,0.63,1472.8200000000002,0.3552301027959968,1,0.37
XRP,26JUL252100,KXXRP15M-26JUL252100-00,2026-07-26,1,7,475.4694480895996,0.71,2066.2999999999997,0.27887044475632783,1,0.29000000000000004
XRP,26JUL252100,KXXRP15M-26JUL252100-00,2026-07-26,1,6,419.71856904029846,0.72,2739.3500000000026,0.3019657948053367,1,0.28
XRP,26JUL252100,KXXRP15M-26JUL252100-00,2026-07-26,1,5,358.75358510017395,0.9,5124.100000000005,0.31574130091137925,1,0.09999999999999998
XRP,26JUL252100,KXXRP15M-26JUL252100-00,2026-07-26,1,4,297.76768708229065,0.87,10452.310000000007,0.2132973476676447,1,0.13
XRP,26JUL252100,KXXRP15M-26JUL252100-00,2026-07-26,1,3,238.5204451084137,0.67,13724.250000000007,0.30114651073829163,1,0.32999999999999996
XRP,26JUL252100,KXXRP15M-26JUL252100-00,2026-07-26,1,2,169.90400910377502,0.88,18162.639999999985,0.25276997176621935,1,0.12
XRP,26JUL252115,KXXRP15M-26JUL252115-15,2026-07-26,1,4,289.6143879890442,0.901,547.8,0.0,0,-0.901
XRP,26JUL252115,KXXRP15M-26JUL252115-15,2026-07-26,1,3,239.96314191818237,0.83,4170.460000000003,0.22836809368750674,0,-0.83
XRP,26JUL252115,KXXRP15M-26JUL252115-15,2026-07-26,1,2,173.98971390724182,0.81,7576.150000000007,0.3075387894907041,0,-0.81
XRP,26JUL252130,KXXRP15M-26JUL252130-30,2026-07-26,1,9,580.7213809490204,0.57,0.0,0.0,1,0.43000000000000005
XRP,26JUL252130,KXXRP15M-26JUL252130-30,2026-07-26,1,8,531.0493960380554,0.55,2345.5200000000004,0.5586351853746716,0,-0.55
XRP,26JUL252130,KXXRP15M-26JUL252130-30,2026-07-26,1,7,479.98619508743286,0.68,4405.470000000001,0.41863410714407306,1,0.31999999999999995
XRP,26JUL252130,KXXRP15M-26JUL252130-30,2026-07-26,1,6,415.8120880126953,0.78,8687.900000000005,0.3558880742181654,1,0.21999999999999997
XRP,26JUL252130,KXXRP15M-26JUL252130-30,2026-07-26,1,5,355.1128170490265,0.85,9796.330000000007,0.38342215911468885,1,0.15000000000000002
XRP,26JUL252130,KXXRP15M-26JUL252130-30,2026-07-26,1,4,299.8198809623718,0.67,11125.450000000004,0.4314603004822279,1,0.32999999999999996
XRP,26JUL252130,KXXRP15M-26JUL252130-30,2026-07-26,1,3,236.92460989952087,0.74,14036.76000000001,0.39044409108654715,1,0.26
XRP,26JUL252130,KXXRP15M-26JUL252130-30,2026-07-26,1,2,178.07759308815002,0.52,19617.029999999966,0.34395369737417025,0,-0.52
XRP,26JUL252145,KXXRP15M-26JUL252145-45,2026-07-26,1,10,612.1015689373016,0.56,49.0,0.0,0,-0.56
XRP,26JUL252145,KXXRP15M-26JUL252145-45,2026-07-26,1,9,597.7318599224091,0.51,165.99,0.2952587505271402,0,-0.51
XRP,26JUL252145,KXXRP15M-26JUL252145-45,2026-07-26,1,8,520.9297239780426,0.65,854.9699999999998,0.33250289483841544,0,-0.65
XRP,26JUL252145,KXXRP15M-26JUL252145-45,2026-07-26,1,7,467.8657350540161,0.67,1120.9,0.2903291997502007,0,-0.67
XRP,26JUL252145,KXXRP15M-26JUL252145-45,2026-07-26,1,6,418.34057688713074,0.7,2057.2200000000003,0.30488717784194197,0,-0.7
XRP,26JUL252145,KXXRP15M-26JUL252145-45,2026-07-26,1,5,358.93071389198303,0.55,4050.330000000005,0.4391419958373756,1,0.44999999999999996
XRP,26JUL252145,KXXRP15M-26JUL252145-45,2026-07-26,1,4,293.99377393722534,0.69,6157.820000000005,0.43421535543422785,0,-0.69
XRP,26JUL252145,KXXRP15M-26JUL252145-45,2026-07-26,1,3,230.90785598754883,0.71,7193.780000000007,0.4030829410963356,0,-0.71
XRP,26JUL252145,KXXRP15M-26JUL252145-45,2026-07-26,1,2,179.88716793060303,0.76,11464.230000000012,0.40663263036418446,1,0.24
XRP,26JUL252200,KXXRP15M-26JUL252200-00,2026-07-26,2,14,893.2088871002197,0.56,0.0,0.0,1,0.43999999999999995
XRP,26JUL252200,KXXRP15M-26JUL252200-00,2026-07-26,2,13,837.379900932312,0.59,713.99,0.7097298281488537,1,0.41000000000000003
XRP,26JUL252200,KXXRP15M-26JUL252200-00,2026-07-26,2,12,779.635929107666,0.7,2109.2700000000004,0.7051633977632071,1,0.30000000000000004
XRP,26JUL252200,KXXRP15M-26JUL252200-00,2026-07-26,2,11,718.3160009384155,0.78,2786.0900000000024,0.693645933907375,1,0.21999999999999997
XRP,26JUL252200,KXXRP15M-26JUL252200-00,2026-07-26,2,10,659.7874538898468,0.75,3998.600000000004,0.7118741559545835,1,0.25
XRP,26JUL252200,KXXRP15M-26JUL252200-00,2026-07-26,2,9,599.9193120002747,0.8,6077.650000000004,0.7355984632218041,1,0.19999999999999996
XRP,26JUL252200,KXXRP15M-26JUL252200-00,2026-07-26,2,8,534.8201489448547,0.85,7073.750000000005,0.6938738292984622,1,0.15000000000000002
XRP,26JUL252200,KXXRP15M-26JUL252200-00,2026-07-26,2,7,474.06137895584106,0.88,8156.860000000004,0.7253391623737561,1,0.12
XRP,26JUL252200,KXXRP15M-26JUL252200-00,2026-07-26,2,6,419.4429841041565,0.911,8308.200000000004,0.719495197515707,1,0.08899999999999997
XRP,26JUL252200,KXXRP15M-26JUL252200-00,2026-07-26,2,2,146.1559190750122,0.93,14627.460000000014,0.6133593939070755,1,0.06999999999999995
XRP,26JUL252215,KXXRP15M-26JUL252215-15,2026-07-26,2,7,479.237340927124,0.61,67.25999999999999,0.0,0,-0.61
XRP,26JUL252215,KXXRP15M-26JUL252215-15,2026-07-26,2,6,416.7324800491333,0.65,468.87,0.4592530978736109,0,-0.65
XRP,26JUL252215,KXXRP15M-26JUL252215-15,2026-07-26,2,5,357.7557361125946,0.85,1842.8699999999997,0.6100050464764202,0,-0.85
XRP,26JUL252215,KXXRP15M-26JUL252215-15,2026-07-26,2,4,298.92660689353943,0.75,2820.8499999999995,0.6381090805962742,0,-0.75
XRP,26JUL252215,KXXRP15M-26JUL252215-15,2026-07-26,2,3,235.14527106285095,0.6,4079.3800000000024,0.716591736979639,0,-0.6
XRP,26JUL252215,KXXRP15M-26JUL252215-15,2026-07-26,2,2,179.58428406715393,0.6799999999999999,4891.130000000005,0.6513791291582925,0,-0.6799999999999999
XRP,26JUL252230,KXXRP15M-26JUL252230-30,2026-07-26,2,4,249.53844094276428,0.79,0.0,0.0,1,0.20999999999999996
XRP,26JUL252230,KXXRP15M-26JUL252230-30,2026-07-26,2,3,233.43610906600952,0.83,263.84999999999997,0.5619859768808035,1,0.17000000000000004
XRP,26JUL252230,KXXRP15M-26JUL252230-30,2026-07-26,2,2,179.55857491493225,0.89,2723.360000000002,0.5110708830268487,1,0.10999999999999999
XRP,26JUL252245,KXXRP15M-26JUL252245-45,2026-07-26,2,14,864.8288180828094,0.52,47.15,0.0,1,0.48
XRP,26JUL252245,KXXRP15M-26JUL252245-45,2026-07-26,2,13,836.13165807724,0.52,243.45,0.6148695830766071,0,-0.52
XRP,26JUL252245,KXXRP15M-26JUL252245-45,2026-07-26,2,12,779.7304339408875,0.65,661.04,0.5979063294203073,1,0.35
XRP,26JUL252245,KXXRP15M-26JUL252245-45,2026-07-26,2,11,716.4424149990082,0.71,3459.3900000000012,0.8048268625393491,1,0.29000000000000004
XRP,26JUL252245,KXXRP15M-26JUL252245-45,2026-07-26,2,10,655.2239530086517,0.79,3901.270000000003,0.7839395889031006,1,0.20999999999999996
XRP,26JUL252245,KXXRP15M-26JUL252245-45,2026-07-26,2,9,593.4792261123657,0.74,5218.840000000006,0.7452345732001743,1,0.26
