ticker,coin,date,close,side,px,won,edge,vol,mins_left,a0,a1,ret
KXBTC15M-26JUN152300-00,BTC,2026-06-16,2026-06-16T03:00:00+00:00,no,0.73,1,0.27,44875.29,9.0,65842.25,65686.1,-0.0023715775205129562
KXBTC15M-26JUN160200-00,BTC,2026-06-16,2026-06-16T06:00:00+00:00,yes,0.7,0,-0.7,103941.26,14.0,66051.38,66046.98,-6.661480804804882e-05
KXBTC15M-26JUN160500-00,BTC,2026-06-16,2026-06-16T09:00:00+00:00,yes,0.67,1,0.32999999999999996,44879.68,11.0,66557.42,66878.0,0.0048165929508686145
KXBTC15M-26JUN160800-00,BTC,2026-06-16,2026-06-16T12:00:00+00:00,yes,0.67,1,0.32999999999999996,21818.39,9.0,66361.18,66427.62,0.0010011877425929185
KXBTC15M-26JUN161100-00,BTC,2026-06-16,2026-06-16T15:00:00+00:00,yes,0.66,0,-0.66,35630.42,14.0,65623.41,65589.04,-0.0005237460229514116
KXBTC15M-26JUN161400-00,BTC,2026-06-16,2026-06-16T18:00:00+00:00,yes,0.65,1,0.35,73876.95,14.0,65694.61,65909.62,0.003272871244688031
KXBTC15M-26JUN162000-00,BTC,2026-06-17,2026-06-17T00:00:00+00:00,no,0.69,1,0.31000000000000005,65836.17,11.0,65663.03,65614.95,-0.0007322232921630596
KXBTC15M-26JUN162300-00,BTC,2026-06-17,2026-06-17T03:00:00+00:00,yes,0.73,1,0.27,75583.36,9.0,65812.25,65849.2,0.0005614456275237071
KXBTC15M-26JUN170200-00,BTC,2026-06-17,2026-06-17T06:00:00+00:00,no,0.7,1,0.30000000000000004,64375.33,12.0,65861.54,65783.52,-0.0011846063727023318
KXBTC15M-26JUN170500-00,BTC,2026-06-17,2026-06-17T09:00:00+00:00,no,0.6599999999999999,1,0.3400000000000001,38675.01,10.0,64898.87,64874.14,-0.0003810544004849884
KXBTC15M-26JUN171100-00,BTC,2026-06-17,2026-06-17T15:00:00+00:00,no,0.79,1,0.20999999999999996,88946.19,11.0,65093.8,65065.81,-0.000429994868943052
KXBTC15M-26JUN171400-00,BTC,2026-06-17,2026-06-17T18:00:00+00:00,yes,0.69,1,0.31000000000000005,66886.86,14.0,65815.12,66015.87,0.003050210954564848
KXBTC15M-26JUN171700-00,BTC,2026-06-17,2026-06-17T21:00:00+00:00,yes,0.68,1,0.31999999999999995,48417.35,12.0,64195.95,64376.65,0.002814819314925698
KXBTC15M-26JUN172000-00,BTC,2026-06-18,2026-06-18T00:00:00+00:00,yes,0.76,1,0.24,50470.23,11.0,64387.85,64438.14,0.0007810479772193182
KXBTC15M-26JUN172300-00,BTC,2026-06-18,2026-06-18T03:00:00+00:00,no,0.71,1,0.29000000000000004,54160.79,14.0,64704.15,64642.25,-0.000956661976086564
KXBTC15M-26JUN180200-00,BTC,2026-06-18,2026-06-18T06:00:00+00:00,no,0.65,0,-0.65,93337.18,12.0,63886.77,63929.22,0.0006644568194636287
KXBTC15M-26JUN180800-00,BTC,2026-06-18,2026-06-18T12:00:00+00:00,yes,0.79,1,0.20999999999999996,46287.57,14.0,63893.1,63918.81,0.00040239086849752366
KXBTC15M-26JUN181100-00,BTC,2026-06-18,2026-06-18T15:00:00+00:00,yes,0.67,0,-0.67,42638.31,13.0,63820.2,63789.17,-0.000486209695362892
KXBTC15M-26JUN181400-00,BTC,2026-06-18,2026-06-18T18:00:00+00:00,yes,0.74,0,-0.74,94403.43,8.0,62560.25,62529.76,-0.00048737017515112173
KXBTC15M-26JUN181700-00,BTC,2026-06-18,2026-06-18T21:00:00+00:00,no,0.73,1,0.27,85867.58,12.0,63066.92,63020.74,-0.0007322380734622888
KXBTC15M-26JUN182000-00,BTC,2026-06-19,2026-06-19T00:00:00+00:00,no,0.6699999999999999,0,-0.6699999999999999,71145.44,13.0,62852.48,62893.1,0.0006462752145976633
KXBTC15M-26JUN182300-00,BTC,2026-06-19,2026-06-19T03:00:00+00:00,no,0.78,0,-0.78,87177.2,14.0,62879.43,62940.88,0.0009772671285346749
KXBTC15M-26JUN190200-00,BTC,2026-06-19,2026-06-19T06:00:00+00:00,yes,0.74,1,0.26,74215.97,12.0,62579.75,62674.47,0.00151358866086875
KXBTC15M-26JUN190800-00,BTC,2026-06-19,2026-06-19T12:00:00+00:00,no,0.69,1,0.31000000000000005,34153.16,8.0,62609.06,62575.97,-0.000528517757653549
KXBTC15M-26JUN191400-00,BTC,2026-06-19,2026-06-19T18:00:00+00:00,no,0.6699999999999999,0,-0.6699999999999999,53966.04,13.0,63038.11,63156.78,0.0018825120232823962
KXBTC15M-26JUN192000-00,BTC,2026-06-20,2026-06-20T00:00:00+00:00,no,0.65,0,-0.65,51773.87,12.0,63265.97,63495.2,0.0036232748822154458
KXBTC15M-26JUN192300-00,BTC,2026-06-20,2026-06-20T03:00:00+00:00,yes,0.68,0,-0.68,51203.05,13.0,63330.86,63297.34,-0.0005292838278211298
KXBTC15M-26JUN200200-00,BTC,2026-06-20,2026-06-20T06:00:00+00:00,no,0.6599999999999999,0,-0.6599999999999999,52931.98,10.0,63589.02,63619.32,0.00047649735756271933
KXBTC15M-26JUN200500-00,BTC,2026-06-20,2026-06-20T09:00:00+00:00,no,0.74,1,0.26,42810.83,9.0,63396.38,63361.51,-0.0005500314055786048
KXBTC15M-26JUN200800-00,BTC,2026-06-20,2026-06-20T12:00:00+00:00,yes,0.67,0,-0.67,47537.76,12.0,63670.51,63629.37,-0.0006461390053260044
KXBTC15M-26JUN201400-00,BTC,2026-06-20,2026-06-20T18:00:00+00:00,no,0.6599999999999999,1,0.3400000000000001,60573.68,13.0,63797.62,63783.37,-0.00022336256430882532
KXBTC15M-26JUN201700-00,BTC,2026-06-20,2026-06-20T21:00:00+00:00,yes,0.67,1,0.32999999999999996,57656.57,14.0,63809.06,63847.99,0.0006101014495433766
KXBTC15M-26JUN202000-00,BTC,2026-06-21,2026-06-21T00:00:00+00:00,no,0.6799999999999999,0,-0.6799999999999999,58423.65,11.0,64247.65,64249.55,2.9573066096603613e-05
KXBTC15M-26JUN202300-00,BTC,2026-06-21,2026-06-21T03:00:00+00:00,yes,0.7,1,0.30000000000000004,67037.62,11.0,64172.07,64180.14,0.00012575564416107677
KXBTC15M-26JUN210200-00,BTC,2026-06-21,2026-06-21T06:00:00+00:00,no,0.6599999999999999,1,0.3400000000000001,59324.2,14.0,64237.18,64181.75,-0.0008628959116823044
KXBTC15M-26JUN210500-00,BTC,2026-06-21,2026-06-21T09:00:00+00:00,no,0.6799999999999999,0,-0.6799999999999999,52406.91,10.0,63892.08,63929.72,0.0005891184009035144
KXBTC15M-26JUN211100-00,BTC,2026-06-21,2026-06-21T15:00:00+00:00,no,0.71,0,-0.71,69586.53,12.0,63981.47,64056.43,0.001171589211688933
KXBTC15M-26JUN211400-00,BTC,2026-06-21,2026-06-21T18:00:00+00:00,yes,0.71,1,0.29000000000000004,86638.05,14.0,64047.19,64090.22,0.0006718483668057698
KXBTC15M-26JUN211700-00,BTC,2026-06-21,2026-06-21T21:00:00+00:00,no,0.71,1,0.29000000000000004,106203.56,13.0,63903.64,63761.31,-0.002227259667837415
KXBTC15M-26JUN212000-00,BTC,2026-06-22,2026-06-22T00:00:00+00:00,yes,0.79,0,-0.79,83036.77,9.0,63252.85,63243.75,-0.00014386703524028633
KXBTC15M-26JUN212300-00,BTC,2026-06-22,2026-06-22T03:00:00+00:00,no,0.7,1,0.30000000000000004,70524.48,14.0,64429.1,64197.63,-0.0035926312799651272
KXBTC15M-26JUN220200-00,BTC,2026-06-22,2026-06-22T06:00:00+00:00,no,0.65,1,0.35,79780.03,13.0,64195.21,64163.31,-0.0004969218108329493
KXBTC15M-26JUN220500-00,BTC,2026-06-22,2026-06-22T09:00:00+00:00,yes,0.67,0,-0.67,32214.97,14.0,64171.29,64092.22,-0.0012321709599417388
KXBTC15M-26JUN220800-00,BTC,2026-06-22,2026-06-22T12:00:00+00:00,yes,0.78,1,0.21999999999999997,30441.27,9.0,64540.29,64596.85,0.0008763518106286425
KXBTC15M-26JUN221100-00,BTC,2026-06-22,2026-06-22T15:00:00+00:00,yes,0.78,1,0.21999999999999997,66986.07,9.0,64851.49,64903.59,0.000803373985701771
KXBTC15M-26JUN221400-00,BTC,2026-06-22,2026-06-22T18:00:00+00:00,yes,0.66,1,0.33999999999999997,53841.58,14.0,64366.57,64546.3,0.0027922879842751168
KXBTC15M-26JUN221700-00,BTC,2026-06-22,2026-06-22T21:00:00+00:00,no,0.65,1,0.35,58802.52,14.0,64426.91,64369.77,-0.0008868964847143328
KXBTC15M-26JUN222000-00,BTC,2026-06-23,2026-06-23T00:00:00+00:00,no,0.7,0,-0.7,69272.29,9.0,63917.86,63958.65,0.0006381627920584461
KXBTC15M-26JUN222300-00,BTC,2026-06-23,2026-06-23T03:00:00+00:00,no,0.76,1,0.24,74943.9,14.0,64161.41,64138.15,-0.0003625232051477989
KXBTC15M-26JUN230200-00,BTC,2026-06-23,2026-06-23T06:00:00+00:00,no,0.71,1,0.29000000000000004,137326.41,13.0,63378.34,63314.06,-0.0010142266269517132
KXBTC15M-26JUN230500-00,BTC,2026-06-23,2026-06-23T09:00:00+00:00,no,0.69,1,0.31000000000000005,39587.64,14.0,62356.41,62305.56,-0.0008154735014412443
KXBTC15M-26JUN230800-00,BTC,2026-06-23,2026-06-23T12:00:00+00:00,no,0.7,1,0.30000000000000004,74638.66,13.0,62509.44,62445.05,-0.0010300844160497904
KXBTC15M-26JUN231100-00,BTC,2026-06-23,2026-06-23T15:00:00+00:00,no,0.71,1,0.29000000000000004,60252.92,12.0,62487.47,62450.64,-0.0005893981625436547
KXBTC15M-26JUN231400-00,BTC,2026-06-23,2026-06-23T18:00:00+00:00,no,0.74,1,0.26,61052.73,10.0,62461.43,62295.77,-0.00265219672364215
KXBTC15M-26JUN231700-00,BTC,2026-06-23,2026-06-23T21:00:00+00:00,no,0.69,1,0.31000000000000005,58240.23,12.0,62407.44,62382.15,-0.0004052401444443302
KXBTC15M-26JUN240200-00,BTC,2026-06-24,2026-06-24T06:00:00+00:00,no,0.79,1,0.20999999999999996,94251.71,9.0,62869.0,62812.56,-0.0008977397445482246
KXBTC15M-26JUN240500-00,BTC,2026-06-24,2026-06-24T09:00:00+00:00,no,0.6699999999999999,0,-0.6699999999999999,29717.51,10.0,62702.4,62718.36,0.00025453571155169703
KXBTC15M-26JUN240800-00,BTC,2026-06-24,2026-06-24T12:00:00+00:00,yes,0.65,1,0.35,61549.27,14.0,62644.15,62827.03,0.002919346818497775
KXBTC15M-26JUN241100-00,BTC,2026-06-24,2026-06-24T15:00:00+00:00,yes,0.67,0,-0.67,63118.09,12.0,61068.15,61004.38,-0.0010442431938744513
KXBTC15M-26JUN241400-00,BTC,2026-06-24,2026-06-24T18:00:00+00:00,no,0.6799999999999999,0,-0.6799999999999999,127751.4,13.0,59262.96,59326.77,0.0010767265084295093
KXBTC15M-26JUN241700-00,BTC,2026-06-24,2026-06-24T21:00:00+00:00,yes,0.67,1,0.32999999999999996,137422.0,13.0,60819.39,60887.46,0.0011192154344198406
KXBTC15M-26JUN242000-00,BTC,2026-06-25,2026-06-25T00:00:00+00:00,yes,0.66,1,0.33999999999999997,80304.97,14.0,60915.89,60984.9,0.001132873540877463
KXBTC15M-26JUN242300-00,BTC,2026-06-25,2026-06-25T03:00:00+00:00,yes,0.71,1,0.29000000000000004,74894.11,11.0,60686.03,60704.86,0.0003102855797290043
KXBTC15M-26JUN250200-00,BTC,2026-06-25,2026-06-25T06:00:00+00:00,no,0.6599999999999999,0,-0.6599999999999999,85937.66,14.0,61476.43,61523.83,0.0007710272050605647
KXBTC15M-26JUN250800-00,BTC,2026-06-25,2026-06-25T12:00:00+00:00,no,0.69,1,0.31000000000000005,33211.96,13.0,61246.1,61193.35,-0.0008612793304389994
KXBTC15M-26JUN251400-00,BTC,2026-06-25,2026-06-25T18:00:00+00:00,no,0.6599999999999999,0,-0.6599999999999999,64150.6,14.0,59483.04,59564.31,0.0013662717978098766
KXBTC15M-26JUN251700-00,BTC,2026-06-25,2026-06-25T21:00:00+00:00,no,0.6599999999999999,1,0.3400000000000001,43408.37,12.0,59424.39,59339.36,-0.0014308939477544293
KXBTC15M-26JUN252000-00,BTC,2026-06-26,2026-06-26T00:00:00+00:00,no,0.6599999999999999,1,0.3400000000000001,58449.84,13.0,59892.07,59710.75,-0.003027445870546797
KXBTC15M-26JUN252300-00,BTC,2026-06-26,2026-06-26T03:00:00+00:00,no,0.6699999999999999,1,0.33000000000000007,68282.3,12.0,58740.32,58496.97,-0.00414281025367241
KXBTC15M-26JUN260200-00,BTC,2026-06-26,2026-06-26T06:00:00+00:00,no,0.77,0,-0.77,115002.44,14.0,59811.04,59865.7,0.0009138781067842361
KXBTC15M-26JUN260500-00,BTC,2026-06-26,2026-06-26T09:00:00+00:00,yes,0.74,1,0.26,57703.14,13.0,60121.15,60143.41,0.0003702523986983289
KXBTC15M-26JUN260800-00,BTC,2026-06-26,2026-06-26T12:00:00+00:00,no,0.6799999999999999,1,0.32000000000000006,48999.75,9.0,59342.78,59325.86,-0.00028512314387695107
KXBTC15M-26JUN261100-00,BTC,2026-06-26,2026-06-26T15:00:00+00:00,yes,0.66,1,0.33999999999999997,57983.38,12.0,59521.39,59556.47,0.0005893679566287304
KXBTC15M-26JUN261400-00,BTC,2026-06-26,2026-06-26T18:00:00+00:00,no,0.7,1,0.30000000000000004,58258.17,10.0,59992.12,59959.65,-0.0005412377492244175
KXBTC15M-26JUN261700-00,BTC,2026-06-26,2026-06-26T21:00:00+00:00,yes,0.72,1,0.28,67639.54,11.0,59565.2,59640.25,0.0012599638715223471
KXBTC15M-26JUN262300-00,BTC,2026-06-27,2026-06-27T03:00:00+00:00,yes,0.7,1,0.30000000000000004,90766.38,12.0,60203.69,60216.0,0.00020447251655168763
KXBTC15M-26JUN270200-00,BTC,2026-06-27,2026-06-27T06:00:00+00:00,yes,0.74,1,0.26,87530.03,13.0,60129.24,60170.71,0.0006896810935910909
KXBTC15M-26JUN270500-00,BTC,2026-06-27,2026-06-27T09:00:00+00:00,yes,0.7,1,0.30000000000000004,57906.64,13.0,60289.29,60371.69,0.0013667435791664068
KXBTC15M-26JUN271100-00,BTC,2026-06-27,2026-06-27T15:00:00+00:00,yes,0.68,0,-0.68,66780.22,11.0,60547.76,60519.72,-0.00046310548895617064
KXBTC15M-26JUN271400-00,BTC,2026-06-27,2026-06-27T18:00:00+00:00,no,0.6599999999999999,1,0.3400000000000001,60516.75,14.0,60510.75,60466.12,-0.0007375548972702765
KXBTC15M-26JUN271700-00,BTC,2026-06-27,2026-06-27T21:00:00+00:00,yes,0.75,1,0.25,86096.43,13.0,60163.99,60188.11,0.00040090426183507147
KXBTC15M-26JUN272000-00,BTC,2026-06-28,2026-06-28T00:00:00+00:00,no,0.6599999999999999,1,0.3400000000000001,49358.7,12.0,59982.98,59944.4,-0.0006431824494215149
KXBTC15M-26JUN272300-00,BTC,2026-06-28,2026-06-28T03:00:00+00:00,yes,0.66,1,0.33999999999999997,53888.91,13.0,60042.69,60084.65,0.0006988361114400292
KXBTC15M-26JUN280200-00,BTC,2026-06-28,2026-06-28T06:00:00+00:00,yes,0.72,1,0.28,54528.33,9.0,59840.65,59899.82,0.000988792735372999
KXBTC15M-26JUN280500-00,BTC,2026-06-28,2026-06-28T09:00:00+00:00,no,0.6799999999999999,1,0.32000000000000006,42766.96,9.0,60367.75,60295.8,-0.001191861548591708
KXBTC15M-26JUN280800-00,BTC,2026-06-28,2026-06-28T12:00:00+00:00,no,0.6599999999999999,0,-0.6599999999999999,16914.25,9.0,60207.66,60253.82,0.0007666798543573395
KXBTC15M-26JUN281700-00,BTC,2026-06-28,2026-06-28T21:00:00+00:00,yes,0.65,0,-0.65,44405.44,12.0,59583.94,59566.71,-0.0002891718808793645
KXBTC15M-26JUN290200-00,BTC,2026-06-29,2026-06-29T06:00:00+00:00,yes,0.68,1,0.31999999999999995,69259.77,13.0,59796.54,59984.31,0.0031401482426909114
KXBTC15M-26JUN290500-00,BTC,2026-06-29,2026-06-29T09:00:00+00:00,yes,0.75,0,-0.75,49895.13,12.0,59784.7,59767.9,-0.00028100835163504434
KXBTC15M-26JUN290800-00,BTC,2026-06-29,2026-06-29T12:00:00+00:00,yes,0.65,1,0.35,29221.85,11.0,59783.13,59871.52,0.0014785107437499411
KXBTC15M-26JUN291400-00,BTC,2026-06-29,2026-06-29T18:00:00+00:00,no,0.74,1,0.26,112352.93,9.0,60501.46,60334.24,-0.0027639002430685337
KXBTC15M-26JUN291700-00,BTC,2026-06-29,2026-06-29T21:00:00+00:00,no,0.75,1,0.25,129424.1,14.0,60333.31,60212.16,-0.0020080118263028197
KXBTC15M-26JUN292000-00,BTC,2026-06-30,2026-06-30T00:00:00+00:00,yes,0.68,0,-0.68,93767.77,13.0,60176.49,60143.56,-0.0005472236748936386
KXBTC15M-26JUN292300-00,BTC,2026-06-30,2026-06-30T03:00:00+00:00,yes,0.7,0,-0.7,51824.65,10.0,59923.24,59865.93,-0.0009563902085400869
KXBTC15M-26JUN300200-00,BTC,2026-06-30,2026-06-30T06:00:00+00:00,yes,0.76,1,0.24,104912.0,11.0,59471.67,59554.39,0.001390914363090883
KXBTC15M-26JUN300500-00,BTC,2026-06-30,2026-06-30T09:00:00+00:00,no,0.7,0,-0.7,78986.2,14.0,59192.43,59235.74,0.000731681399124815
KXBTC15M-26JUN300800-00,BTC,2026-06-30,2026-06-30T12:00:00+00:00,yes,0.7,0,-0.7,73948.01,11.0,59158.99,59095.78,-0.0010684766592532957
KXBTC15M-26JUN301100-00,BTC,2026-06-30,2026-06-30T15:00:00+00:00,no,0.65,1,0.35,66593.56,14.0,58752.92,58436.96,-0.005377775266318664
KXBTC15M-26JUN301400-00,BTC,2026-06-30,2026-06-30T18:00:00+00:00,no,0.6799999999999999,0,-0.6799999999999999,51989.6,12.0,58294.79,58334.25,0.0006769044026061185
KXBTC15M-26JUN301700-00,BTC,2026-06-30,2026-06-30T21:00:00+00:00,yes,0.73,1,0.27,78008.68,11.0,58598.74,58669.66,0.0012102649306112304
KXBTC15M-26JUN302000-00,BTC,2026-07-01,2026-07-01T00:00:00+00:00,yes,0.78,1,0.21999999999999997,103306.63,12.0,58505.72,58562.29,0.0009669140043058988
KXBTC15M-26JUN302300-00,BTC,2026-07-01,2026-07-01T03:00:00+00:00,no,0.69,1,0.31000000000000005,95567.34,13.0,59043.77,59003.71,-0.00067847971089918
KXBTC15M-26JUL010200-00,BTC,2026-07-01,2026-07-01T06:00:00+00:00,no,0.6599999999999999,1,0.3400000000000001,105523.28,10.0,59095.81,59066.72,-0.0004922514811117152
KXBTC15M-26JUL010500-00,BTC,2026-07-01,2026-07-01T09:00:00+00:00,no,0.6799999999999999,0,-0.6799999999999999,40024.25,11.0,58657.66,58902.78,0.004178823362541147
KXBTC15M-26JUL010800-00,BTC,2026-07-01,2026-07-01T12:00:00+00:00,yes,0.68,0,-0.68,44648.91,13.0,58606.04,58558.01,-0.0008195401020099436
KXBTC15M-26JUL011100-00,BTC,2026-07-01,2026-07-01T15:00:00+00:00,no,0.75,1,0.25,59390.53,14.0,59580.97,59463.23,-0.0019761343261111386
KXBTC15M-26JUL011700-00,BTC,2026-07-01,2026-07-01T21:00:00+00:00,yes,0.74,1,0.26,76121.16,11.0,59983.17,60072.59,0.001490751489126004
KXBTC15M-26JUL012000-00,BTC,2026-07-02,2026-07-02T00:00:00+00:00,no,0.75,1,0.25,244897.37,14.0,60107.23,59968.41,-0.002309539135308676
KXBTC15M-26JUL012300-00,BTC,2026-07-02,2026-07-02T03:00:00+00:00,yes,0.67,1,0.32999999999999996,158652.14,14.0,60337.56,60379.7,0.000698404111800335
KXBTC15M-26JUL020200-00,BTC,2026-07-02,2026-07-02T06:00:00+00:00,no,0.74,1,0.26,136549.1,12.0,60573.28,60443.07,-0.002149627690625291
KXBTC15M-26JUL020800-00,BTC,2026-07-02,2026-07-02T12:00:00+00:00,no,0.6699999999999999,0,-0.6699999999999999,29828.33,9.0,61242.89,61261.76,0.00030811739942387793
KXBTC15M-26JUL021100-00,BTC,2026-07-02,2026-07-02T15:00:00+00:00,yes,0.66,1,0.33999999999999997,62285.24,12.0,61384.15,61610.36,0.003685153252101709
KXBTC15M-26JUL021400-00,BTC,2026-07-02,2026-07-02T18:00:00+00:00,no,0.6599999999999999,1,0.3400000000000001,95167.62,14.0,61726.99,61613.1,-0.001845059997255648
KXBTC15M-26JUL021700-00,BTC,2026-07-02,2026-07-02T21:00:00+00:00,yes,0.68,1,0.31999999999999995,89121.95,12.0,61301.35,61521.82,0.0035964950200933774
KXBTC15M-26JUL022000-00,BTC,2026-07-03,2026-07-03T00:00:00+00:00,yes,0.7,1,0.30000000000000004,78617.81,14.0,61411.01,61492.12,0.0013207729363187576
KXBTC15M-26JUL022300-00,BTC,2026-07-03,2026-07-03T03:00:00+00:00,yes,0.7,1,0.30000000000000004,87056.84,10.0,61274.01,61364.73,0.0014805624766520285
KXBTC15M-26JUL030200-00,BTC,2026-07-03,2026-07-03T06:00:00+00:00,no,0.69,0,-0.69,110108.27,13.0,61628.47,61636.41,0.00012883655881774006
KXBTC15M-26JUL030500-00,BTC,2026-07-03,2026-07-03T09:00:00+00:00,no,0.69,1,0.31000000000000005,80528.98,13.0,61800.77,61518.34,-0.0045700077846926555
KXBTC15M-26JUL030800-00,BTC,2026-07-03,2026-07-03T12:00:00+00:00,yes,0.73,1,0.27,86601.83,13.0,61826.33,61965.55,0.002251791429315005
KXBTC15M-26JUL031100-00,BTC,2026-07-03,2026-07-03T15:00:00+00:00,yes,0.68,1,0.31999999999999995,31910.03,10.0,61986.74,62122.92,0.002196921470624206
KXBTC15M-26JUL031400-00,BTC,2026-07-03,2026-07-03T18:00:00+00:00,no,0.71,1,0.29000000000000004,78779.83,11.0,62187.23,62138.21,-0.0007882647289484364
KXBTC15M-26JUL031700-00,BTC,2026-07-03,2026-07-03T21:00:00+00:00,yes,0.74,1,0.26,121223.38,14.0,62655.63,62716.97,0.0009790022061864796
KXBTC15M-26JUL032000-00,BTC,2026-07-04,2026-07-04T00:00:00+00:00,no,0.6699999999999999,1,0.33000000000000007,63424.08,13.0,62626.61,62559.15,-0.001077177896105172
KXBTC15M-26JUL032300-00,BTC,2026-07-04,2026-07-04T03:00:00+00:00,yes,0.67,1,0.32999999999999996,78758.51,14.0,62439.84,62489.33,0.0007926029278743386
KXBTC15M-26JUL040200-00,BTC,2026-07-04,2026-07-04T06:00:00+00:00,yes,0.66,0,-0.66,61038.15,12.0,62503.42,62406.12,-0.0015567148165651678
KXBTC15M-26JUL040500-00,BTC,2026-07-04,2026-07-04T09:00:00+00:00,yes,0.69,0,-0.69,43482.09,13.0,62541.35,62513.68,-0.0004424272901048387
KXBTC15M-26JUL041100-00,BTC,2026-07-04,2026-07-04T15:00:00+00:00,no,0.6799999999999999,0,-0.6799999999999999,61663.6,11.0,62640.68,62644.66,6.353698586929773e-05
KXBTC15M-26JUL041400-00,BTC,2026-07-04,2026-07-04T18:00:00+00:00,yes,0.66,1,0.33999999999999997,91017.03,14.0,63105.72,63248.42,0.0022612847139688304
KXBTC15M-26JUL041700-00,BTC,2026-07-04,2026-07-04T21:00:00+00:00,yes,0.73,0,-0.73,124088.29,13.0,63230.06,63187.82,-0.0006680366901438646
KXBTC15M-26JUL042000-00,BTC,2026-07-05,2026-07-05T00:00:00+00:00,no,0.6699999999999999,1,0.33000000000000007,87770.63,12.0,63156.33,63092.34,-0.0010132001020326108
KXBTC15M-26JUL042300-00,BTC,2026-07-05,2026-07-05T03:00:00+00:00,no,0.7,0,-0.7,82814.73,11.0,62633.1,62638.48,8.589707359215266e-05
KXBTC15M-26JUL050200-00,BTC,2026-07-05,2026-07-05T06:00:00+00:00,yes,0.7,1,0.30000000000000004,68840.15,12.0,62619.5,62703.92,0.0013481423518232859
KXBTC15M-26JUL050500-00,BTC,2026-07-05,2026-07-05T09:00:00+00:00,no,0.78,1,0.21999999999999997,85575.36,9.0,62895.17,62888.81,-0.00010112064249131661
KXBTC15M-26JUL050800-00,BTC,2026-07-05,2026-07-05T12:00:00+00:00,yes,0.72,0,-0.72,32328.89,13.0,62643.74,62613.94,-0.00047570595242231125
KXBTC15M-26JUL051100-00,BTC,2026-07-05,2026-07-05T15:00:00+00:00,no,0.69,0,-0.69,71655.09,14.0,62698.84,62756.0,0.0009116596096515262
KXBTC15M-26JUL051400-00,BTC,2026-07-05,2026-07-05T18:00:00+00:00,yes,0.65,1,0.35,78833.55,14.0,62568.67,62578.85,0.0001627012368970012
KXBTC15M-26JUL051700-00,BTC,2026-07-05,2026-07-05T21:00:00+00:00,yes,0.67,0,-0.67,35580.95,11.0,62690.47,62690.1,-5.9020134958729665e-06
KXBTC15M-26JUL052000-00,BTC,2026-07-06,2026-07-06T00:00:00+00:00,no,0.6699999999999999,1,0.33000000000000007,92668.59,14.0,63661.52,63576.4,-0.0013370714365600342
KXBTC15M-26JUL052300-00,BTC,2026-07-06,2026-07-06T03:00:00+00:00,yes,0.66,1,0.33999999999999997,57022.13,13.0,63361.18,63419.2,0.0009157026431641077
KXBTC15M-26JUL060200-00,BTC,2026-07-06,2026-07-06T06:00:00+00:00,no,0.6799999999999999,1,0.32000000000000006,65126.61,13.0,63083.31,63058.9,-0.000386948623970369
KXBTC15M-26JUL060500-00,BTC,2026-07-06,2026-07-06T09:00:00+00:00,yes,0.67,0,-0.67,28533.79,11.0,62850.95,62847.83,-4.9641254428061045e-05
KXBTC15M-26JUL060800-00,BTC,2026-07-06,2026-07-06T12:00:00+00:00,yes,0.66,0,-0.66,36581.67,14.0,62887.92,62563.0,-0.005166652037465991
KXBTC15M-26JUL061100-00,BTC,2026-07-06,2026-07-06T15:00:00+00:00,no,0.6699999999999999,1,0.33000000000000007,58857.83,13.0,62037.1,61980.12,-0.0009184826498981404
KXBTC15M-26JUL061400-00,BTC,2026-07-06,2026-07-06T18:00:00+00:00,no,0.65,1,0.35,63401.73,10.0,63672.6,63545.1,-0.002002431187041208
KXBTC15M-26JUL061700-00,BTC,2026-07-06,2026-07-06T21:00:00+00:00,no,0.6599999999999999,0,-0.6599999999999999,72325.67,14.0,63790.61,63796.73,9.59388850491102e-05
KXBTC15M-26JUL062300-00,BTC,2026-07-07,2026-07-07T03:00:00+00:00,no,0.74,1,0.26,140442.79,12.0,63551.8,63278.79,-0.0042958657347235175
KXBTC15M-26JUL070200-00,BTC,2026-07-07,2026-07-07T06:00:00+00:00,yes,0.76,0,-0.76,120664.05,8.0,63122.52,63093.02,-0.00046734509332010195
KXBTC15M-26JUL070800-00,BTC,2026-07-07,2026-07-07T12:00:00+00:00,yes,0.77,1,0.22999999999999998,81655.85,14.0,63180.45,63341.49,0.002548889727755989
KXBTC15M-26JUL071100-00,BTC,2026-07-07,2026-07-07T15:00:00+00:00,yes,0.7,1,0.30000000000000004,70796.83,13.0,62897.47,63526.37,0.009998812352865727
KXBTC15M-26JUL071400-00,BTC,2026-07-07,2026-07-07T18:00:00+00:00,no,0.6799999999999999,1,0.32000000000000006,67292.66,13.0,64163.49,64141.69,-0.00033975707992186263
KXBTC15M-26JUL071700-00,BTC,2026-07-07,2026-07-07T21:00:00+00:00,no,0.73,0,-0.73,100064.19,11.0,63641.91,63659.57,0.00027749010046989816
KXBTC15M-26JUL072000-00,BTC,2026-07-08,2026-07-08T00:00:00+00:00,no,0.72,1,0.28,74118.42,13.0,63442.45,63300.99,-0.002229737344632799
KXBTC15M-26JUL072300-00,BTC,2026-07-08,2026-07-08T03:00:00+00:00,yes,0.65,1,0.35,66905.18,11.0,62919.79,62929.95,0.0001614754276833444
